ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA01/2022/0257/F,28-Feb-2022,,28-Feb-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Other,Rural: Settlement, , ,Proposed single storey side extension,9 Inishowen View   Greysteel,"256,302","420,808",Approved,Approved,15-Apr-2022,Q1,,,6.6,, 
LA01/2022/0277/O,28-Feb-2022,,07-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Urban,Urban housing developments, ,Site for 4no. 2 storey semi detached dwellings,Lands adjacent to no.7 Laurel Hill Road  Coleraine,"284,299","431,680",Pending, ,,,,,,1,12 months and over
LA01/2022/0290/F,28-Feb-2022,,11-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Retrospective application for rear extension to existing dwelling,18 Glenloch Park   Coleraine,"285,919","430,963",Approved,Approved,29-Apr-2022,Q1,,,6.4,, 
LA01/2022/0319/F,28-Feb-2022,,15-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two Storey Rear and Side Extension with internal alterations,78 Millbank Avenue  Portstewart,"282,630","438,942",Pending, ,,,,,,1,12 months and over
LA02/2022/0150/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey side granny flat extension to existing dwelling,48 Dunnygarron Road  Cullybackey,"306,199","406,979",Approved,Approved,11-Apr-2022,Q1,,,5.8,, 
LA02/2022/0151/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), , Single storey side granny flat extension to existing dwelling and new modular garage to side of dwelling,40 Redford Road   Cullybackey   Ballymena,"306,062","407,799",Approved,Approved,19-May-2022,Q1,,,10.8,, 
LA02/2022/0153/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Replacement of substandard first floor conservatory with sunroom,120b Coast Road  Larne,"338,994","405,584",Approved,Approved,11-May-2022,Q1,,,9.6,, 
LA02/2022/0155/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey extension to existing dwelling,72 Ballybollen Road  Ahoghill,"304,220","396,500",Approved,Approved,04-Apr-2022,Q1,,,4.8,, 
LA02/2022/0157/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Commercial,Rural: Settlement, , ,Proposed new shed to be used for a store,13M South of 160a Fenaghy Road   Cullybackey,"306,052","405,456",Approved,Approved,15-Apr-2022,Q1,,,6.6,, 
LA02/2022/0160/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed alterations and extension to dwelling and detached single garage,39 Woodtown Road   Ballymena,"309,221","404,931",Approved,Approved,05-Apr-2022,Q1,,,5.0,, 
LA02/2022/0161/F,28-Feb-2022,,28-Feb-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Agricultural,Rural: Settlement, , ,Extension to existing food processing factory and associated external works. In addition existing roof cladding will be replaced as a food safety upgrade.,Cranswick Country Foods   146 Fenaghy Road   Cullybackey,"306,032","405,068",Approved,Approved,04-Apr-2022,Q1,,,4.8,, 
LA02/2022/0175/F,28-Feb-2022,,04-Mar-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,"Residential development comprising 16 no. units (8 detached dwellings, 4 semi-detached dwellings and 4 townhouses), access roads, landscaping and associated site works",Lands north west of Springmount Mews   north and west of 3 Springmount Road and south of 121 Ballycregagh Road   Clough,"309,489","414,594",Approved,Approved,17-Jan-2023,Q4,,,42.6,, 
LA03/2022/0181/F,28-Feb-2022,,28-Feb-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear and side of existing bungalow,2 Carnvue Avenue   Carnmoney   Newtownabbey   BT36 6RA,"332,160","383,566",Approved,Approved,29-Apr-2022,Q1,,,8.2,, 
LA03/2022/0191/F,28-Feb-2022,,28-Feb-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling to include the repositioning of the garage and front boundary wall,21 Crosskennan Road   Antrim,"317,888","387,489",Withdrawn,Withdrawn,,,08-Jul-2022,Q2,17.6,, 
LA03/2022/0192/F,28-Feb-2022,,28-Feb-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension to dwelling with part conversion of garage to utility,11 Carnbeg Avenue   Antrim,"313,638","388,849",Approved,Approved,29-Apr-2022,Q1,,,8.2,, 
LA03/2022/0205/F,28-Feb-2022,,22-Mar-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,Materials storage shed,Hillhead Sheds   190 Hillhead Road   Ballyclare   BT39 9LP,"330,188","389,045",Approved,Approved,31-Oct-2022,Q3,,,30.0,, 
LA04/2022/0405/DCA,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,"Demolition to existing rear return (refer to demolition drawing showing extent of demolition). Demolition to include existing dining, wc, utility room to ground floor and study , part landing and bathroom to first floor.",21 Windsor Park   Lower Malone   Belfast   BT9 6FR.,"332,701","371,897",Approved,Approved,04-Jul-2022,Q2,,,16.8,, 
LA04/2022/0439/F,28-Feb-2022,,10-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Existing conservatory replaced with flat roof single storey rear extension,85 Belmont Church Road   Belfast   BT4 3FG,"338,057","374,327",Approved,Approved,27-Apr-2022,Q1,,,6.2,, 
LA04/2022/0440/F,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolish existing attached garage and replace with single storey side extension to dwelling.,9 Glenview Park   Belfast   BT5 7LS.,"337,949","371,961",Approved,Approved,24-Jun-2022,Q1,,,15.6,, 
LA04/2022/0468/DCA,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,"Partial demolition of existing facade treatment on Castle Lane, Castle Arcade and Cornmarket, demolition of existing internal staircases and internal walls and demolition of bridge link over Castle Arcade.",13-25 Castle Lane   Belfast   BT1 5DA; Castle Arcade   Belfast   BT1 5DF and 3-9 Cornmarket   Belfast BT1 4DA.,"333,909","374,266",Approved,Approved,08-Jul-2022,Q2,,,17.6,, 
LA04/2022/0500/F,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension.,67 Mount Merrion Park   Belfast   BT6 0GA.,"335,431","370,988",Approved,Approved,09-May-2022,Q1,,,9.2,, 
LA04/2022/0513/F,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey side and single storey rear extension (Renewal of existing planning permission LA04/2016/2557/F).,20 Thornhill Park   Belfast   BT5 7AR.,"339,312","373,774",Approved,Approved,27-Apr-2022,Q1,,,7.8,, 
LA04/2022/0535/F,28-Feb-2022,,10-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Major,Mixed Use,Urban, , ,"Physical development - re-cladding of the exterior of the building, creation of a new access point to the upper floors and central core on Castle Arcade, demolition  of bridge link over Castle Arcade and erection of a new oversail section at the junction of Castle Lane and Castle Arcade.  Change of use -  partial change of use of upper floors from storage and back of house facilities to a mixed use of Assembly and Leisure (class D2) and a sui-generis multifaceted leisure use combined with the sale of food and drink for the consumption on the premises.  Reconfiguration of existing ground floor storage, associated public realm improvements and ancillary development.  Net reduction in gross floorspace of approximately 331 sqm.",13-25 Castle Lane   Belfast   BT1 5DA; Castle Arcade   Belfast   BT1 5DF and 3-9 Cornmarket   Belfast   BT1 4DA,"333,909","374,267",Approved,Approved,08-Jul-2022,Q2,,,16.0,, 
LA04/2022/0782/F,28-Feb-2022,,25-Apr-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Civic,Urban, , ,"Removal of Existing Antennas and the Installation of 12No. Antennas, 1No. GPS Module, Yoke Brackets and Steelwork and the Re-Use of Existing Equipment Cabin for Upgrades and all other Ancillary Development.",Existing telecommunications rooftop base station installation at   River House   48-60 High Street   Belfast.,"334,067","374,439",Approved,Approved,05-Sep-2022,Q2,,,17.8,, 
LA04/2022/0847/F,28-Feb-2022,,28-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Change of Use,Urban, , ,Change of use from office accommodation to medical treatment facility,Edgewater House   Edgewater Road   Belfast   BT3 9JQ,"335,977","378,017",Approved,Approved,19-Jan-2023,Q4,,,43.8,, 
LA05/2022/0216/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed ground floor side extension and internal works to dwelling and garage,62 Drennan Road   Temple   Lisburn,"333,430","358,904",Approved,Approved,13-Apr-2022,Q1,,,6.2,, 
LA05/2022/0217/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Conversion of existing integral garage to ground floor bedroom and en suite,27 Deramore Avenue   Moira   BT67 0PY,"314,210","360,723",Approved,Approved,13-Apr-2022,Q1,,,6.2,, 
LA05/2022/0218/A,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Consent to Display,Local,Other,Urban, , ,Fascia shop sign and projecting hanging sign,Maks Blow Dry Bar   13 Bow Street   Lisburn   BT28 1BJ,"326,635","364,266",Approved,Approved,14-Apr-2022,Q1,,,6.4,, 
LA05/2022/0219/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Commercial,Urban, , ,Refurbishment of shop front at 13 Bow Street. The existing shop front is to be stripped down and replaced with traditional design,Maks Blow Dry Bar   13 Bow Street   Lisburn   BT28 1BJ,"326,635","364,265",Approved,Approved,14-Apr-2022,Q1,,,6.4,, 
LA05/2022/0220/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey side extension to dwelling to provide sunroom,40 Coronation Park   Dundonald   BT16 2HE,"341,751","372,981",Approved,Approved,21-Apr-2022,Q1,,,7.0,, 
LA05/2022/0226/O,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling (Amended Address),Land between 6 Ballykeel Road and 1 Glebe Road Hillsborough,"330,347","357,929",Pending, ,,,,,,1,12 months and over
LA05/2022/0227/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Commercial,Urban, , ,Retention of existing shutter framework and installation of new roller shutter to existing shop,41 Bow Street   Lisburn   BT28 1BJ,"326,565","364,281",Approved,Approved,28-Jun-2022,Q1,,,16.0,, 
LA05/2022/0241/F,28-Feb-2022,,28-Feb-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Change of house type and extension to curtilage,12 Halfpenny Gate Road   Moira,"317,939","361,560",Approved,Approved,05-Sep-2022,Q2,,,25.2,, 
LA05/2022/0295/F,28-Feb-2022,,15-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Major,Mixed Use,Urban, , ,"Refurbishment works comprising replacement of the existing shale athletics pitch with a new 3g pitch, new floodlighting, new fencing, new ball catch netting, reconfiguration of existing car park, car park lighting, access improvements and all associated works",Laurelhill Sports Zone   22 Laurelhill Road   Lisburn   BT28 2UH,"324,947","365,276",Approved,Approved,14-Nov-2022,Q3,,,32.8,, 
LA05/2022/0510/F,28-Feb-2022,,19-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST EAST,Full,Local,Agricultural,Rural: Countryside, , ,"New feed store, tack room and stabling",33 Manns Road   Gilnahirk   BT5 7SS,"340,330","370,608",Approved,Approved,15-Feb-2023,Q4,,,36.8,, 
LA06/2022/0205/F,28-Feb-2022,,28-Feb-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single-storey rear extension, workS include alterations to windows and doors",22 Farmhill Road   Holywood   BT18 0AD,"340,883","379,947",Approved,Approved,07-Jul-2022,Q2,,,17.4,, 
LA06/2022/0206/F,28-Feb-2022,,10-Mar-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single storey side extension to integral garage and conversion of garage into living space.,8 Ashley Crescent   Millisle   BT22 2BG,"358,915","376,062",Approved,Approved,16-May-2022,Q1,,,8.6,, 
LA06/2022/0209/F,28-Feb-2022,,28-Feb-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey side extension,38 Ballycrochan Road   Bangor   BT19 6NF,"353,268","381,030",Approved,Approved,04-Oct-2022,Q3,,,29.2,, 
LA07/2022/0350/F,28-Feb-2022,,28-Feb-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Rear single storey extension to kitchen and first floor lounge,11 Castle Park   Ardglass,"355,952","336,825",Approved,Approved,10-Jun-2022,Q1,,,13.6,, 
LA07/2022/0366/RM,28-Feb-2022,,28-Feb-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and Integrated Garage,Site approx. 50m SE of 80 Monlough Road   Saintfield,"340,015","362,193",Approved,Approved,27-May-2022,Q1,,,12.0,, 
LA07/2022/0383/RM,28-Feb-2022,,28-Feb-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling,Land adjacent and north west of No. 335 Mowhan Road   Glenanne   BT60 2JH,"298,739","332,131",Approved,Approved,30-Jun-2022,Q1,,,16.4,, 
LA07/2022/0389/F,28-Feb-2022,,01-Mar-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed extension to existing dwelling and erection of domestic garage,10 Mullen Road   Belleeks   Newry   BT35 7QA,"298,911","324,113",Approved,Approved,27-May-2022,Q1,,,11.8,, 
LA07/2022/0425/F,28-Feb-2022,,09-Mar-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Civic,Rural: Settlement, , ,Construction of hardstanding to front of dwelling,No. 28 Ballymartin Village   Ballymartin   BT34 4PA,"334,142","316,585",Approved,Approved,04-Oct-2022,Q3,,,27.8,, 
LA08/2022/0289/RM,28-Feb-2022,,28-Feb-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of replacement dwelling (existing dwelling to be demolished).,14 Foyarr Road   Killylea   Armagh   BT60 4NP,"277,485","345,609",Approved,Approved,05-May-2022,Q1,,,8.8,, 
LA08/2022/0315/F,28-Feb-2022,,04-Mar-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of 1no. dwelling and garage in substitution of Reserved Matters approval (Q/2007/0029/RM).(Amended Description),Site at the junction of   Tullinisky Road and Cow Lane   Dromara   Down   BT25 2PJ,"324,257","349,528",Approved,Approved,20-Jul-2022,Q2,,,18.0,, 
LA08/2022/0319/O,28-Feb-2022,,28-Feb-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of 1no. detached dwelling and garage on a farm.,20m West of   No.40 Howe Road   Lappoges   Dromara   BT25 1ET,"326,129","352,000",Approved,Approved,08-Aug-2022,Q2,,,21.4,, 
LA09/2022/0256/O,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Infill dwelling and garage,65M West Of 11 Innishrush Road Upperlands,"295,219","403,783",Approved,Approved,05-May-2022,Q1,,,8.8,, 
LA09/2022/0257/F,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Change of Use,Rural: Countryside, , ,Extension to farm yard plus change of use and extension of farm pen structures to provide storage of construction and decorative stone for sale and distribution,100M South West Of 170 Orritor Road Cookstown,"279,104","378,713",Pending, ,,,,,0.0,1,12 months and over
LA09/2022/0258/RM,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on a farm,Adjacent To And North Of 11 Fasglashagh Road Dungannon,"268,983","360,999",Approved,Approved,09-May-2022,Q1,,,9.2,, 
LA09/2022/0259/O,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site for dwelling and garage,Lands 30M South East Of 46 Sherrigrim Road Stewartstown,"283,565","370,686",Approved,Approved,03-May-2022,Q1,,,8.4,, 
LA09/2022/0261/F,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Settlement, , ,Proposed right hand turning lane and access for approval LA09/2019/0597/O,Lands To The Rear Of 114 Bush Road Bush Dungannon,"282,888","363,675",Approved,Approved,14-Dec-2022,Q3,,,39.4,, 
LA09/2022/0262/F,28-Feb-2022,,28-Feb-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed extension and alterations to existing dwelling,31 Coolmaghery Road Dungannon,"275,014","368,550",Approved,Approved,29-Apr-2022,Q1,,,8.2,, 
LA10/2022/0225/F,28-Feb-2022,,01-Mar-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Urban,Urban housing developments, ,"31 no. residential units: mix of house types and apartments, associated parking and open space, accessing onto Woodside Avenue",Lands to the immediate South and East of 35 Mountjoy Road   Omagh,"245,318","373,217",Approved,Approved,20-Feb-2023,Q4,,,48.0,, 
LA10/2022/0229/F,28-Feb-2022,,28-Feb-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Urban,Urban other, ,Proposed change of house type from previously approved 4 no. semi detached dwellings under LA10/2017/0672/F to 4 no. alternative semi detached dwellings,Sites 56-59 (Postal numbers 70   71   73   75) at Crevenagh Hall   Omagh   BT79 0FT,"246,175","372,329",Approved,Approved,08-Apr-2022,Q1,,,5.6,, 
LA10/2022/0234/F,28-Feb-2022,,28-Feb-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,3 no. dwellings and garages and associated site works,Lands approximately 125m North West of Creggan Community Centre  Crockanboy Road  Creggan,"262,374","379,311",Pending, ,,,,,,1,12 months and over
LA11/2022/0334/F,28-Feb-2022,,08-Mar-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Other,Rural: Countryside, , ,Proposed retention of change of use from baled waste storage area to drying floor for aeration of waste material and retention of bio filter associated with an existing Material Recovery Facility and Waste Transfer Station,76 Strabane Road  Newtownstewart  BT78 4JZ,"237,399","387,179",Pending, ,,,,,,1,12 months and over
LA11/2022/0341/O,28-Feb-2022,,09-Mar-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Dwelling with detached domestic garage (Amended plans  Revised P2 land ownership certificate),Lands to the rear of 1 Campbells Court   Clady,"229,619","393,985",Approved,Approved,11-Oct-2022,Q3,,,28.8,, 
LA01/2022/0244/RM,01-Mar-2022,,01-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of single storey chalet bungalow dwelling,30m north of 65 Coolagh Road   Greysteel,"258,678","419,698",Approved,Approved,29-Apr-2022,Q1,,,8.0,, 
LA01/2022/0258/F,01-Mar-2022,,01-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single storey domestic garage,141 Edenbane Road   Kilrea,"291,349","413,081",Pending, ,,,,,,1,12 months and over
LA01/2022/0271/F,01-Mar-2022,,08-Mar-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban housing developments, ,"Residential Development of 32no. units - 1no. bungalow, 3no. detached and 28no. semi-detached dwellings. The proposal includes access off Willowfield Drive, landscaping, car parking, garages and all associated siteworks. (Change of house types as approved under extant planning permission LA01/2019/0850/F).",Lands adjacent to Willowfield Drive   Coleraine,"284,955","434,680",Approved,Approved,23-May-2022,Q1,,,10.0,, 
LA02/2022/0178/F,01-Mar-2022,,04-Mar-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Change of house type previously granted under LA02/2021/0851/F,Adj to 15 Carnduff Road   Larne,"339,404","399,657",Approved,Approved,23-May-2022,Q1,,,10.4,, 
LA04/2022/0417/F,01-Mar-2022,,01-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations and single storey extension to rear of dwelling,65 North Circular Road   Belfast   BT15 5FE,"332,742","378,161",Approved,Approved,11-May-2022,Q1,,,9.4,, 
LA04/2022/0457/F,01-Mar-2022,,01-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Mixed Use,Urban, , ,"Partial demolition of existing building, change of use from care home to 6No. apartments, erection of a 2 1/2 storey detached block NE to provide a further 6No. apartments and erection of 2No. semi detached dwellings with associated car parking and landscaping.",2 Cherryvalley Park  Belfast  BT5 6PL.,"338,959","373,231",Pending, ,,,,,,1,12 months and over
LA04/2022/0475/F,01-Mar-2022,,01-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Mixed Use,Urban, , ,"Retrospective change of use of house type to single dwelling and associated site works approved under LA-04/2016/1526/F. Also, alterations and enhancement of amenity space approved under LA04/2017/2594/F.",26 Sans Souci Park   Malone Lower   Belfast   BT9 5BZ.,"333,349","371,779",Refused,Refused,11-Jul-2022,Q2,,,17.6,, 
LA04/2022/0742/F,01-Mar-2022,,01-Mar-2022,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Civic,Urban, , ,Proposed new two storey/split level community hub building (including changing rooms) and a single storey modular changing room building with associated car parking; paths and landscape site-works.,Paisley Park Sportsplex  West Circular Road  Belfast  BT13.,"331,078","374,653",Pending, ,,,,,,1,12 months and over
LA05/2022/0224/F,01-Mar-2022,,01-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"  Proposed extension to the side/rear of the existing dwelling. The works will include demolition of the existing garage, extension to existing hardstanding and a new front porch.",79 Comber Road   Hillsborough   BT26 6NA,"327,246","359,865",Approved,Approved,20-Oct-2022,Q3,,,31.4,, 
LA05/2022/0230/F,01-Mar-2022,,01-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST SOUTH,Full,Local,Civic,Urban, , ,"Minor reconfiguration of the drive thru lane to accommodate side-by-side ordering, with the introduction of a new island for signage and the installation of 2no. customer order displays (COD) with overhead canopy and a gallow style height restrictor, 10no new staff parking bays introduced adjacent to the drive thru lane with associated works to the site",McDonald's Restaurants Ltd  536 Saintfield Road  Carryduff  BT8 8EU,"336,301","366,751",Pending, ,,,,,,1,12 months and over
LA05/2022/0231/O,01-Mar-2022,,02-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,Opposite 21 Hill Road  Dromara,"330,218","352,156",Pending, ,,,,,,1,12 months and over
LA05/2022/0239/F,01-Mar-2022,,01-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Extension to existing garage to create garden room,7 Lansdowne Park   Lisburn   BT27 5DJ,"327,736","363,981",Approved,Approved,13-Apr-2022,Q1,,,6.0,, 
