Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA07/2016/0985/F,05/07/2016,Q2,05/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Construction of two 1 and a half storey dwellings,Adjacent to 6 Mill Road  Annalong  BT34 4RH,"337,285","320,161",Approved,Approved,16/12/2016,Q3,,,23,, 
LA07/2016/0986/F,20/07/2016,Q2,20/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Other,Urban, , ,"Ground floor single storey rear extension incorporating a lobby, bedroom and shower room",71 Ardcarne Park  Newry  BT35 8PD,"307,234","326,867",Approved,Approved,04/11/2016,Q3,,,15.2,, 
LA07/2016/0988/F,22/07/2016,Q2,22/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Change of Use,Rural: Countryside, , ,Change of use and alterations of redundant building and extension to form dwelling,Opposite 9 Searce Lane  Jerrettspass  Newry,"304,938","332,817",Refused,Refused,22/12/2016,Q3,,,21.6,, 
LA07/2016/0989/O,22/07/2016,Q2,22/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,Lands at 35 Lough Road  Newtownhamilton  BT35 0QR,"293,911","323,141",Approved,Approved,18/10/2016,Q3,,,12.2,, 
LA07/2016/0990/F,14/07/2016,Q2,21/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Two storey side extension and two storey rear extension plus alterations.,22 Saint Monnina Park  Killeavy  Newry  Co. Down  BT35 8SL,"305,250","320,302",Approved,Approved,14/10/2016,Q3,,,12,, 
LA07/2016/0991/O,22/07/2016,Q2,22/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,"4 two-bedroom apartments, new access and parking",19 Downpatrick Road  Crossgar,"345,785","351,599",Pending, ,,,,,,1,6 - 12 months
LA07/2016/0993/F,25/07/2016,Q2,25/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single storey kitchen extension to the rear,45 The Links  Strangford  BT30 7NB,"358,785","349,402",Approved,Approved,02/09/2016,Q2,,,5.6,, 
LA07/2016/0996/F,21/07/2016,Q2,22/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Commercial,Urban, , ,Proposed change of shop front & alteration to side of existing supermarket.,Eurospar 15-17 The Square  Warrenpoint  BT34 3LY,"314,271","318,204",Approved,Approved,20/10/2016,Q3,,,12.6,, 
LA07/2016/0998/F,25/07/2016,Q2,25/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage,Land directly south-west of 23 Altnadue Road  Castlewellan,"331,369","335,041",Pending, ,,,,,,1,6 - 12 months
LA07/2016/0999/F,25/07/2016,Q2,25/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Settlement, , ,Internal alterations with a two storey rear and side extension with additional single storey rear extension,12 St Colmans Gardens  Rostrevor,"317,584","318,385",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1000/F,25/07/2016,Q2,25/07/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed extension to site curtilage and existing out-house store/gym/office,1 Ballycreen Road  Ballynahinch  BT24 8TZ,"334,722","353,944",Approved,Approved,02/09/2016,Q2,,,5.6,, 
LA07/2016/1001/O,26/07/2016,Q2,26/07/2016,"Newry, Mourne and Down",STRANGFORD,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling,Opposite 26 Peartree Road  Ballynahinch  BT24 8YB,"340,015","355,692",Refused,Refused,12/01/2017,Q4,,,23.4,, 
LA07/2016/1002/O,22/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Detached bungalow and garage,92 Ballyhornan Road  Ballyalton  Downpatrick,"353,425","344,192",Approved,Approved,21/09/2016,Q2,,,7.6,, 
LA07/2016/1003/F,28/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling in substitute of approval R/2015/0051/F,31 Tullykin Road  Killyleagh  BT30 9TW,"349,700","351,326",Approved,Approved,09/09/2016,Q2,,,6,, 
LA07/2016/1004/O,27/07/2016,Q2,27/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed replacement dwelling and garage,Site opposite 44 Corcreaghan Road  Kilkeel,"326,304","313,936",Approved,Approved,21/10/2016,Q3,,,12.2,, 
LA07/2016/1006/F,28/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, , ,Proposed new vehicular entrance to accommodate previous approval R/2014/0407. No right of way over existing access (additional information),Lands adjacent to 20 Inch Abbey Road  Downpatrick,"346,943","346,571",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1007/F,28/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Commercial,Rural: Countryside, , ,Proposed extension to day nursery,40 Old Belfast Road  Saintfield  BT24 7DG,"339,707","359,795",Approved,Approved,21/09/2016,Q2,,,7.6,, 
LA07/2016/1008/F,01/08/2016,Q2,01/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed change of house type and revised double garage,45b Drumgooland Road  Downpatrick  BT30 8QW,"342,312","343,624",Approved,Approved,14/09/2016,Q2,,,6.2,, 
LA07/2016/1009/O,29/07/2016,Q2,29/07/2016,"Newry, Mourne and Down",STRANGFORD,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed single storey dwelling and garage (Amended site address),Land to rear of 53 Crossgar Road  Shrigley  Killyleagh,"351,513","353,661",Approved,Approved,10/02/2017,Q4,,,27,, 
LA07/2016/1010/F,29/07/2016,Q2,29/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed single storey extension to the side and rear of existing dwelling, alterations to existing garage and amended vehicular access.",10 Meadow View  Demesne of Down  Downpatrick  BT30 6LN,"349,513","345,568",Approved,Approved,28/10/2016,Q3,,,12.8,, 
LA07/2016/1011/A,28/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Consent to Display,Local,Other,Urban, , ,"1no fascia sign externally illuminated built up text and logo, 1no projecting sign internally illuminated double sided",32 St Patrick's Avenue  Downpatrick  BT30 6DW,"348,614","344,385",Approved,Approved,23/09/2016,Q2,,,8,, 
LA07/2016/1012/O,22/07/2016,Q2,29/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Infill dwelling and garage,Lands adjacent to 1 O'Rahilly Park  Tullymacreeve  Mullaghbawn BT35 9RG,"298,639","319,744",Approved,Approved,09/11/2016,Q3,,,14.4,, 
LA07/2016/1013/F,18/07/2016,Q2,27/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Civic,Urban, , ,"Amendment of Proposed Site Plan, Drawing Number 03 Revision 1 date stamped 7th March 2013 of planning permission P/2012/0757/F for the extension to the Quays Shopping and Leisure Centre Newry, to provide an extended retaining wall to Drumalane Road, amended parking arrangement including new and additional spaces and all ancillary works.",The Quays Shopping and Leisure Centre  Newry.,"308,456","325,486",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1014/F,22/07/2016,Q2,28/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,"Erection of replacement dwelling and detached garage 30m north of No 3 Cashel Road to be replaced off site on land immediately adjacent to and east of No 2 Cashel Road, Silverbridge.",Adjacent to and North of 3 Cashel Road Silverbridge and land immediately east of No 2 Cashel Road.,"297,002","320,626",Refused,Refused,22/12/2016,Q3,,,20.8,, 
LA07/2016/1015/F,01/08/2016,Q2,01/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Change of house type ""dwelling 02"" approved under Planning Approval R/2014/0293/F",Lands contained between 25 and 27 Rocks Road  Ballyhornan  Downpatrick  BT30 7PJ,"359,220","341,775",Approved,Approved,28/10/2016,Q3,,,12.6,, 
LA07/2016/1017/F,01/08/2016,Q2,01/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill dwelling with detached garage,Lands 25m east of 11A New Line Road  Hilltown  Co. Down,"322,667","328,164",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1018/F,06/07/2016,Q2,06/07/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Commercial,Rural: Countryside, , ,Demolition of former dwelling house and erection of store and toilets in conjunction with adjacent filling station/convenience store,103 Carrickasticken Road  Forkhill  Newry  BT35 9RL,"302,349","313,558",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1019/F,01/08/2016,Q2,01/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New dwelling and garage on infill site,60 metres northwest of 10A Sturgan Road Camlough Newry BT35 7HS,"301,856","326,175",Approved,Approved,14/10/2016,Q3,,,10.6,, 
LA07/2016/1021/F,02/08/2016,Q2,02/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,replacement dwelling incorporating retention and restoration of existing cottage (amended proposal),71 Killyleagh Road  Ballygally  Downpatrick  BT30 9BN,"350,241","349,853",Approved,Approved,28/10/2016,Q3,,,12.4,, 
LA07/2016/1022/F,02/08/2016,Q2,02/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Alternative dwelling to that granted under reference R/2011/0282/F,120 metres North West of 80 Church Road  Rademon  Crossgar  BT30 9HR,"343,338","352,074",Approved,Approved,16/09/2016,Q2,,,6.4,, 
LA07/2016/1027/DCA,14/07/2016,Q2,14/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Other consents,Local,Other,Rural: Settlement, , ,Demolition of existing store and erection of new commercial store,Quay Road  Strangford (to rear 8 Castle Street),"358,855","349,759",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1028/O,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Single storey dwelling,15 metres south of 23 Back Road  Mullartown  Annalong  BT34 4RA,"336,833","321,388",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1029/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Attic window to side elevation,40 Tollymore Road  Newcastle  BT33 0JN,"336,882","332,684",Approved,Approved,21/10/2016,Q3,,,11,, 
LA07/2016/1030/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Urban,New single urban dwellings, ,Erection of 1 Bungalow,Lands 20 m North of 16 Parkhead Crescent  Newry,"307,137","327,273",Approved,Approved,20/10/2016,Q3,,,10.8,, 
LA07/2016/1031/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations to front elevation and existing first floor balcony,69 Main Street  Newcastle  BT33 0AE,"337,726","331,377",Approved,Approved,21/10/2016,Q3,,,11,, 
LA07/2016/1032/O,14/07/2016,Q2,14/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Commercial,Rural: Settlement, , ,Demolition of existing store and erection of new commercial store,Quay Road  Strangford (to rear of 8 Castle Street),"358,855","349,759",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1033/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling and garage,40 Ballynalack Road  Camlough  Newry,"302,999","324,515",Approved,Approved,21/12/2016,Q3,,,19.6,, 
LA07/2016/1034/F,03/08/2016,Q2,03/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey side extension,46 Ballynoe Road  Downpatrick  BT30 8AJ,"348,765","341,678",Approved,Approved,09/09/2016,Q2,,,5.2,, 
LA07/2016/1035/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Ground floor extension to rear,15 The Arches  Darragh Cross  Saintfield  BT30 9HD,"344,991","357,950",Approved,Approved,15/09/2016,Q2,,,5.8,, 
LA07/2016/1036/F,27/07/2016,Q2,27/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and detached garage on a farm (Amended description),Approx. 100 metres south west of 24 Ryan Road  Mayobridge,"313,979","328,692",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1037/O,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Dwelling and garage on a farm,Lands adjacent to 87 Dromore Road  Ballynahinch  Co Down  BT24 8HJ,"334,652","352,355",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1038/F,05/08/2016,Q2,05/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling with retention of existing for use as domestic storage,12 Ardnabannon Road  Ballylough  Castlewellan  BT31 9JL,"336,227","337,500",Approved,Approved,18/10/2016,Q3,,,10.2,, 
LA07/2016/1039/LBC,29/07/2016,Q2,03/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Listed Building Consents,Local,Other,Rural: Countryside, , ,"Demolition of existing metal escape staircase and replacement with new staircase located within alcove known as the ""Bear-Pit"". Works are proposed on the grounds of health and safety.",Narrow Water Castle  Newry Road  Warrenpoint  BT34 3LE,"312,385","319,661",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1040/F,29/07/2016,Q2,03/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Demolition of existing metal escape staircase and replacement with new staircase located within alcove know as the ""Bear-Pit"".  Works are proposed on the grounds of health and safety.",Narrow Water Castle  Newry Road  Warrenpoint  BT34 3LE,"312,383","319,663",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1041/O,08/08/2016,Q2,08/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and domestic garage on gap/infill site (amended address),Lands North of and adjacent to 53 Mayo Road  Mayobridge  Newry,"316,178","325,262",Refused,Refused,16/11/2016,Q3,,,14.2,, 
LA07/2016/1042/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Two storey kitchen and bedroom extension to gable of dwelling,18 Milltown Road  Lislea  Newry  BT35 9UF,"301,162","324,074",Approved,Approved,23/01/2017,Q4,,,23.4,, 
LA07/2016/1043/F,08/08/2016,Q2,08/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Erect replacement dwelling using existing access onto public road,54 Drummanmore Road  Kilkeel,"326,645","314,595",Approved,Approved,25/10/2016,Q3,,,11,, 
LA07/2016/1044/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling-house and new detached garage,50M South of 18 Ballylough Road  Jerrettspass  Newry  Co. Down  BT34 1TE,"306,873","334,362",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1045/F,02/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Demolition of existing dwelling and outbuildings and erection of new replacement dwelling and detached garage,32 Aughanduff Road  Mullaghbawn  Newry  BT35 9YD,"297,154","322,529",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1046/F,03/08/2016,Q2,03/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single storey extension and improvements,31 Ur Chill  Creggan  Newry  BT35 9DB,"293,485","315,964",Approved,Approved,17/11/2016,Q3,,,15,, 
LA07/2016/1047/F,05/08/2016,Q2,05/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Two storey extension to side and rear of dwelling,19 Blackbridge Road  Newtownhamilton  BT35 0RB,"294,810","324,779",Approved,Approved,13/09/2016,Q2,,,5.2,, 
LA07/2016/1048/F,02/08/2016,Q2,02/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Conversion of garage and extension to dwelling to provide additional living accommodation to dwelling.,St Martins  4A Seavers Road  Ballymacdermot  Newry  BT35 8RE,"307,104","323,408",Approved,Approved,09/09/2016,Q2,,,5.4,, 
LA07/2016/1049/F,04/08/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Change of Use,Urban, , ,"Proposed conversion of existing houses and apartment to 7no apartments, including demolition of existing single storey rear returns. (Letter from agent and amended site plan received)",111 and 113 Central Promenade  Newcastle  Co Down  BT33 0EU,"337,497","330,636",Approved,Approved,11/11/2016,Q3,,,14,, 
LA07/2016/1051/F,29/07/2016,Q2,29/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of new dwelling and garage,50m North and adjacent to 24 Turnavall Road  Newry  Co Down,"313,097","330,548",Approved,Approved,18/10/2016,Q3,,,11.2,, 
LA07/2016/1056/F,03/08/2016,Q2,03/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Industrial,Urban, , ,Storage - Renewal of previous permission (P/2010/0832/F),60M NE of Kilkeel Fish Market  Kilkeel Harbour  Kilkeel  BT34 4AX,"331,428","314,265",Approved,Approved,16/09/2016,Q2,,,6.2,, 
LA07/2016/1057/F,08/08/2016,Q2,08/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Commercial,Rural: Countryside, , ,Development and improvement of existing railway station and ice cream kiosk to include indoor seating facility with toilet and kitchen,Delamont Country Park  Downpatrick Road  Killyleagh  BT30 9TZ,"351,097","350,905",Approved,Approved,07/10/2016,Q3,,,8.6,, 
LA07/2016/1058/F,29/07/2016,Q2,04/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Settlement, , ,Removal of condition No. 17 (with regard to social housing) on approval No P/2007/1732/F,50 metres South of No. 25 Greenpark Road  Rostrevor,"317,630","318,936",Refused,Refused,01/11/2016,Q3,,,12.4,, 
LA07/2016/1059/F,29/07/2016,Q2,29/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of new dwelling and garage,25m South and adjacent to 22A Turnavall Road  Newry  Co Down,"313,108","330,582",Approved,Approved,18/10/2016,Q3,,,11.2,, 
LA07/2016/1060/RM,09/08/2016,Q2,09/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling on farm,Between 15 & 21 Myra Road  Downpatrick  BT30 7JX,"353,414","348,320",Approved,Approved,09/12/2016,Q3,,,17.4,, 
LA07/2016/1061/F,17/06/2016,Q1,03/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Mixed Use,Rural: Countryside, , ,Retention of existing entrance and erection of 1 No Poultry Shed with 2 No Feed Bins (containing 9000 birds) (Amended description),North -East  East and South East of No 20 Old Road  Carrickcloughan  Camlough  BT35 7JW,"302,848","326,198",Approved,Approved,27/03/2017,Q4,,,32.4,, 
LA07/2016/1062/O,03/08/2016,Q2,09/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling,58C Leestone Road  Kilkeel  Co. Down  BT34 4NW,"333,196","314,708",Approved,Approved,16/12/2016,Q3,,,18.4,, 
LA07/2016/1063/F,06/07/2016,Q2,05/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,Conversion of stable building to self catering holiday accommodation,Opposite and 50M North East of No. 181 Moyad Road  Kilkeel  BT34 4HL,"329,460","317,067",Approved,Approved,30/09/2016,Q2,,,7.8,, 
LA07/2016/1064/F,06/07/2015,,10/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Countryside, , ,"Proposed Resurfacing of Carpark.  New 2000mm High Fencing, Floodlighting to Car Park, and all Associated Site Works at Lisnamulligan Orange Hall.",4 Lisnamulligan Road  Hilltown  BT34 5YH,"320,684","331,136",Approved,Approved,14/11/2016,Q3,,,13.4,, 
LA07/2016/1065/F,09/08/2016,Q2,09/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Civic,Rural: Countryside, , ,Waste water treatment plant to serve dwellings proposed under renewal application LA07/2016/0829/F,45 M South West of 27 Kingsmill Road  Whitecross  Newry,"299,037","331,344",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1066/F,10/08/2016,Q2,10/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed rear extension,64 Castlewellan Road  Newcastle  BT33 0JP,"336,684","333,248",Approved,Approved,09/09/2016,Q2,,,4.2,, 
LA07/2016/1067/F,11/08/2016,Q2,11/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Civic,Rural: Settlement, , ,Proposed 15m telecommunications mast and associated works including 3No.equipment cabinets.,BT Exchange Compound  Adjacent to 9 Queens Park North  Saintfield  BT24 7AU,"340,733","358,869",Approved,Approved,11/11/2016,Q3,,,13,, 
LA07/2016/1069/F,11/08/2016,Q2,11/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Other,Rural: Countryside, , ,Removal of the occupancy conditions imposed on the approvals granted under P/2002/1865/O and P/2006/1110/RM,Mountain House  Drumilly  37 Newry Road  Belleeks  Newry.,"300,634","326,733",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1071/F,27/07/2016,Q2,27/07/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Erection of replacement dwelling and detached garage.  Original dwelling to be retained for ancillary residential purposes. (Amended Description),Approx.  175 metres north west of 24 Ryan Road  Mayobridge,"313,937","328,890",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1072/F,16/06/2016,Q1,10/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling in substitution for application reference P/2014/0854/O (Amended Description),50 metres South East of 5 Old Road Mayobridge,"316,193","327,393",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1073/F,10/08/2016,Q2,10/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Urban,Urban housing developments, ,Erection of 2 apartments,63 Armagh Road  Newry  BT35 6PW,"307,946","327,742",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1074/RM,04/08/2016,Q2,11/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Reserved Matters,Local,Mixed Use,Urban, , ,"Development of Community Treatment and Care Centre, associated parking including an area of decked parking, accesses from Abbey Way and Courtney Hill and other associated operational development. (amended address and information)",Lands at Abbey Way/Courtney Hill (including part of former grammar school lands and lands to the rear of Abbey Yard)  Ballymacraig Newry BT34 2EA,"308,859","326,126",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1075/F,15/08/2016,Q2,15/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Civic,Urban, , ,"Retrospective application for continuation of development road to service previously approved housing development to allow access to approved, constructed and operational pumping station as required by NIE and NI Water",Land adjacent to Millbrook Drive  Ballynahinch,"337,595","352,053",Approved,Approved,14/10/2016,Q3,,,8.6,, 
LA07/2016/1076/F,15/08/2016,Q2,15/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Urban, , ,Single storey rear extension. Level access to front of dwelling.,48 Corrigs Avenue  Newcastle  BT33 0RP,"337,949","332,754",Approved,Approved,16/09/2016,Q2,,,4.6,, 
LA07/2016/1077/F,29/07/2016,Q2,15/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Repairs to aluminium structural frame and external wall finish. Replacement of external doors and kitchen windows,Nr 11 Cloughreagh Bungalows  Bessbrook  BT35 7EQ,"305,985","327,883",Approved,Approved,04/11/2016,Q3,,,11.6,, 
LA07/2016/1079/F,29/07/2016,Q2,15/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Repairs to aluminium structural frame and external wall finish. Improvement of thermal insulation to external walling. Improvements to kitchens / bathroom fittings. Replacement of external doors and kitchen windows. External works around the perimeter of each dwelling to support the thermal improvements to the walls.,Nr 19 Cloughreagh Bungalows  Bessbrook  BT35 7EQ,"306,038","327,915",Approved,Approved,09/11/2016,Q3,,,12.2,, 
LA07/2016/1080/O,05/08/2016,Q2,15/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and domestic garage,50 metres west of no.45 Keggall Road and fronting Old Keggall Road  Camlough  Newry,"303,533","325,610",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1082/F,15/08/2016,Q2,15/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Countryside, , ,Single storey extension to rear of dwelling,9 Teconnaught Road  Downpatrick  BT30 8QE,"342,191","347,007",Approved,Approved,16/09/2016,Q2,,,4.6,, 
LA07/2016/1083/F,12/08/2016,Q2,12/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Retrospective approval for 2 storey side extension in remedy of as built revisions from previous approval R/2014/0190/F,17 Ardaluin Heights  Newcastle  BT33 0RA,"336,554","332,184",Approved,Approved,16/03/2017,Q4,,,29.8,, 
