Id,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA04/2020/1380/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear/side extension.,3 Danesfort Park Court  Malone Lower  Belfast  BT9 7RF.,"333,261","371,138",Approved,Approved,28-Aug-2020,Q2,,,6.0,, 
LA04/2020/1382/DCA,17-Jul-2020,Q2,24-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,"Demolition of existing coach house and single storey rear extension.  Partial demolition as part of internal alterations, removal of existing roof lights to rear elevation.",39 Osborne Park  Belfast  BT9 6JP,"332,121","370,977",Pending, ,,,,,,1,6 - 12 months
LA04/2020/1401/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Other,Urban, , ,Single storey side and rear extension.,7 Knock Grove  Belfast  BT5 6GF.,"338,000","372,802",Approved,Approved,03-Sep-2020,Q2,,,6.6,, 
LA04/2020/1402/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension.,14 Ranfurly Drive  Belfast  BT4 2BE.,"337,367","374,576",Approved,Approved,09-Sep-2020,Q2,,,7.4,, 
LA04/2020/1405/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Retention of unauthorised window in side gable of first floor flat above garage.,21 Malone Meadows  Belfast  BT9 5BG.,"332,605","369,785",Approved,Approved,11-Mar-2021,Q4,,,32.8,, 
LA04/2020/1437/F,17-Jul-2020,Q2,05-Nov-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban housing developments, ,Proposed renovation and extension to provide 12 no apartments.,12 Windsor Avenue  Belfast  BT9 6EE,"332,781","372,244",Pending, ,,,,,,1,< 6 months
LA04/2020/1439/F,17-Jul-2020,Q2,03-Aug-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition of existing sunroom. New single storey extension to side and rear.,23 Wynchurch Terrace  Belfast  BT6 0HP,"335,496","370,928",Approved,Approved,09-Sep-2020,Q2,,,5.2,, 
LA04/2020/1444/F,17-Jul-2020,Q2,14-Aug-2020,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,First floor side extension.,220 Stockmans Lane  Belfast  BT11 9AR.,"330,568","371,441",Approved,Approved,12-Feb-2021,Q4,,,25.0,, 
LA04/2020/1452/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,2 storey rear and side extension with single storey bay to provide open plan kitchen/dining/living and additional bedrooms at first floor,51 Cranmore Gardens  Belfast  BT9 6JL,"332,355","371,150",Approved,Approved,21-Dec-2020,Q3,,,22.0,, 
LA04/2020/1453/DCA,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,Demolition of portions of rear and side walls at ground and first floor levels,51 Cranmore Gardens  Belfast  BT9 6JL,"332,355","371,150",Approved,Approved,21-Dec-2020,Q3,,,22.0,, 
LA04/2020/1496/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Civic,Urban, , ,Replacement mobile classroom (Retrospective),Strathern Primary School  103 Sydenham Avenue  Belfast  BT4,"338,023","374,583",Approved,Approved,26-Jan-2021,Q4,,,26.4,, 
LA04/2020/1522/F,17-Jul-2020,Q2,17-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Removal of Non-Original Front Porch, Internal Alterations and Single Storey Rear Extension.",29 Thiepval Avenue  Belfast  BT6 9JF.,"336,267","371,564",Approved,Approved,18-Dec-2020,Q3,,,21.8,, 
LA04/2020/1687/F,17-Jul-2020,Q2,02-Sep-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,New single urban dwellings, ,Proposed two storey infill dwelling on site of former borehole-water pumping station.,Infill site between  8 & 9 Balmoral Park  Belfast  BT10 0QB.,"331,068","370,389",Pending, ,,,,,33.0,1,6 - 12 months
LA05/2020/0546/F,17-Jul-2020,Q2,17-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of a single storey detached garage to rear of existing dwelling,19 Wellington Park Drive  Maghaberry  BT67 0UP,"317,477","363,847",Approved,Approved,15-Sep-2020,Q2,,,8.2,, 
LA05/2020/0547/F,17-Jul-2020,Q2,17-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,New single storey kitchen and utility extension to rear of dwelling and a two storey 2 no. bedroom with ensuites extension to gable and minor internal alterations,78 Carnbane Road  Carnbane  Lisburn  BT27 5NG,"325,695","360,602",Pending, ,,,,,,1,6 - 12 months
LA05/2020/0553/F,17-Jul-2020,Q2,17-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Urban, , ,Retrospective application for rear and side enclosed wooden lean to to cover level access area for disabled use,5 Ayrshire Way  Lisburn,"323,781","364,816",Approved,Approved,30-Oct-2020,Q3,,,14.8,, 
LA06/2020/0599/A,17-Jul-2020,Q2,17-Jul-2020,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Consent to Display,Local,Other,Rural: Settlement, , ,"Projecting illuminated signage to 3 elevations, signage to fuel totem and fuel canopy, curtain wall glazing shopfront vinyls.",Eurospar  26 Moss Road  Ballycopeland  Millisle  Co Down BT22 2DS,"359,604","376,160",Approved,Approved,09-Oct-2020,Q3,,,11.8,, 
LA06/2020/0600/F,17-Jul-2020,Q2,28-Aug-2020,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Two Storey Dwelling and Garage.,Site 70m NW of 35 Ringcreevy Road  Comber BT23 5JR,"348,671","369,026",Pending, ,,,,,,1,6 - 12 months
LA06/2020/0601/F,17-Jul-2020,Q2,17-Jul-2020,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single-storey extension to rear and conversion of integral garage to utility and living room.,69 Lord Wardens Hollow  Bangor BT19 1GP,"348,941","379,288",Approved,Approved,10-Sep-2020,Q2,,,7.6,, 
LA06/2020/0602/F,17-Jul-2020,Q2,17-Jul-2020,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two-storey side extension to provide ground floor garage and first-floor bedroom with ensuite.,3 Stonebridge Lane  Conlig  BT23 7QY,"350,861","378,218",Approved,Approved,09-Oct-2020,Q3,,,11.8,, 
LA06/2020/0603/F,17-Jul-2020,Q2,17-Jul-2020,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,Change of use from horticultural/ commercial shed to use for dog day care (Day time operation only),Lands approximately 55 metres west of No.67 Whinney Hill  Holywood  BT18 0HG,"343,145","378,209",Pending, ,,,,,,1,6 - 12 months
LA07/2020/0922/O,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Farm dwelling and garage,Approx. 80m east of 34 Glen Road  Jerrettspass  Newry,"307,643","332,030",Pending, ,,,,,,1,6 - 12 months
LA07/2020/0927/O,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage (off site) (Amended site description),Lands located 430m west of 4 Mountain Road  Ballynahinch,"334,185","346,064",Pending, ,,,,,39.2,1,6 - 12 months
LA07/2020/0931/O,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage,Adjacent and North East of 41 Guiness Road  Ballynahinch,"334,278","344,781",Pending, ,,,,,39.2,1,6 - 12 months
LA07/2020/0942/RM,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site for dwelling and detached garage.,Lands between No's 9 and 17 Lower Foughill Road  Jonesborough  Newry,"306,858","317,893",Pending, ,,,,,,1,6 - 12 months
LA07/2020/0948/F,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Dwelling and garage (Change of house type application for previous approved application P/2008/1876/F and LA07/2018/0796/F),9 Ballyblaugh Road  Newry  BT34 1RR,"309,216","335,466",Approved,Approved,23-Sep-2020,Q2,,,9.4,, 
LA07/2020/0960/F,17-Jul-2020,Q2,17-Jul-2020,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Replacement of existing outbuilding,27 Burren Road  Ballynahinch,"333,825","351,976",Approved,Approved,06-Oct-2020,Q3,,,11.2,, 
LA08/2020/0556/F,17-Jul-2020,Q2,17-Jul-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Mixed Use,Rural: Countryside, , ,Retention of sand school as built; retention of extension of curtilage; demolition of existing stables and replacement with new stable block; new area of hardstanding,Adjacent to no.3 Brickland Road  Loughbrickland  Banbridge,"311,929","340,533",Pending, ,,,,,41.4,1,6 - 12 months
LA08/2020/0757/F,17-Jul-2020,Q2,17-Jul-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Roofspace conversion to dwelling involving the installation of 2 rooflights to the rear elevation and one window to each gable elevation.,38 Byrne Rampart  Derryadd  Lurgan  BT66 6QQ,"301,077","362,861",Approved,Approved,27-Jan-2021,Q4,,,26.6,, 
LA08/2020/0758/F,17-Jul-2020,Q2,17-Jul-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of domestic garage and retention of internal access arrangement.,36 Foley Road  Ballymacnab  Armagh  BT60 2QX,"291,025","337,063",Approved,Approved,30-Mar-2021,Q4,,,35.2,, 
LA08/2020/0807/F,17-Jul-2020,Q2,07-Aug-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Erection of dwelling and garage (change of house type to dwelling No.2 from application reference LA08/2019/1310/F).,Lands adjacent to and 50m North-East of no. 8 Cannagola Road  Canoneill  Portadown  BT62 1RG,"294,809","356,705",Approved,Approved,16-Dec-2020,Q3,,,18.4,, 
LA08/2020/0833/F,17-Jul-2020,Q2,17-Jul-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey side extension.,56 Lisnisky Walk  Portadown  Armagh  BT63 5FY,"303,522","354,960",Approved,Approved,09-Nov-2020,Q3,,,16.0,, 
LA08/2020/0888/F,17-Jul-2020,Q2,17-Aug-2020,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed 1.5 storey dwelling with integrated garage and car port. (Change of house type from that approved under N/2009/0726/F and LA08/2018/1529/LDE.,27 Manse Road  Ballynagarrick  Portadown  BT63 5NW,"306,391","351,665",Approved,Approved,23-Feb-2021,Q4,,,26.2,, 
LA09/2020/0854/F,17-Jul-2020,Q2,17-Jul-2020,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Replacement Dwelling,97 Washingbay Road  Coalisland  BT71 4PU,"285,631","365,897",Approved,Approved,09-Sep-2020,Q2,,,7.4,, 
LA09/2020/0880/F,17-Jul-2020,Q2,23-Jul-2020,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Rural: Countryside, , ,An application under section 54 of the Planning Act (NI) 2011 to vary condition No. 19 of Planning Permission M/2007/1407/F to extend the operational lifetime of the wind farm from 25 years to 30 years,Shantavny Scotch  Omagh Road  Ballygawley  Co Tyrone,"258,631","360,540",Pending, ,,,,,,1,6 - 12 months
LA10/2020/0638/A,17-Jul-2020,Q2,17-Jul-2020,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Consent to Display,Local,Other,Urban, , ,Retention of digital advertising screen,Royal Arms Car Park  Omagh,"245,185","372,505",Refused,Refused,11-Dec-2020,Q3,,,20.8,, 
LA10/2020/0643/F,17-Jul-2020,Q2,17-Jul-2020,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,1.5 storey replacement dwelling with detached domestic garage,49 Derryad Road  Derryad  Lisnaskea,"234,464","328,231",Approved,Approved,06-Oct-2020,Q3,,,11.2,, 
LA01/2020/0685/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,"Erection of 2 No. Storage Sheds, hardstanding, landscaping and all associated works in conjunction with extant approval LA01/2015/0377/F for wood pellet business.",Lands 60m SW of 29 Drumbare Road  Cloughmills,"306,634","417,287",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0696/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Change of Use,Urban, , ,Retention of Change of Use from Dwelling to House of Multiple Occupation (HMO),4 Millstone Park  Portstewart,"282,446","437,129",Approved,Approved,25-Nov-2020,Q3,,,18.2,, 
LA01/2020/0699/RM,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site for a single dwelling with attached garage,Between no 206 & no 210 Clooney Road  Greysteel,"257,760","421,313",Approved,Approved,03-Nov-2020,Q3,,,15.0,, 
LA01/2020/0709/O,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed site of replacement dwelling and detached domestic garage with upgrade to existing access,275m West of 90 Moneycarrie Road  Aghadowey,"287,514","420,406",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0710/O,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling & associated siteworks,Lands approx 95m SW of 246 Lisnahunshin Road  Rasharkin,"298,509","410,345",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0711/O,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Outline Planning Application for Proposed Replacement Dwelling,Site approx 45m NW of 74 Pharis Road Ballymoney BT53 8JZ  with access via existing formed access north of 47 Friary Road.,"307,029","426,161",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0712/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey rear extension and alterations,1 Willowfield Park  Coleraine,"285,096","434,494",Approved,Approved,30-Sep-2020,Q2,,,10.2,, 
LA01/2020/0713/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single storey rear extension to kitchen/dining,72 Killylane Road  Eglinton,"254,869","420,874",Approved,Approved,20-Oct-2020,Q3,,,13.0,, 
LA01/2020/0714/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Internal alterations to the existing cottage and provision off extension to rear of the existing cottage to provide 3 bedrooms, dressing room, ensuite & bathroom",417 Seacoast Road  Bellerena  Magilligan  Limavady,"268,896","433,801",Approved,Approved,25-Nov-2020,Q3,,,18.2,, 
LA01/2020/0715/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey extension to rear of dwelling to provide bedroom, conversion of garage to bedroom, construction of carport to side of dwelling, and extension to front of dwelling to provide bay window lounge and entrance porch",8 Seaview Drive  Portstewart,"281,678","437,595",Approved,Approved,21-Oct-2020,Q3,,,13.2,, 
LA01/2020/0716/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling & new detached garage,343 Drumrane Road  Dungiven  Londonderry,"267,641","412,989",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0717/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Commercial,Urban, , ,Retrospective application for roller shutter to shop front and proposed shop front surround,98a Main Street  Portrush,"285,702","440,922",Pending, ,,,,,,1,6 - 12 months
LA01/2020/0718/F,20-Jul-2020,Q2,20-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Civic,Urban, , ,Proposed 16 additional car parking spaces & 3 no. additional disabled spaces (linked to LA01/2019/0741/F),Bovally Medical Centre  2 Rossair Road  Limavady,"268,384","422,424",Approved,Approved,19-Oct-2020,Q3,,,12.8,, 
LA01/2020/0724/F,20-Jul-2020,Q2,28-Jul-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey rear extension to dwelling ground floor kitchen/dining area and bedroom and ensuite at first floor,25 Swilly Road  Portstewart,"282,620","438,661",Approved,Approved,21-Oct-2020,Q3,,,12.0,, 
LA01/2020/0812/O,20-Jul-2020,Q2,11-Aug-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Urban,Urban housing developments, ,Proposed residential development consisting of 3no. dwellings & associated site works,Site between 47 & 71 Killowen Street  Coleraine (Former site of Killowen Hall),"284,410","432,176",Pending, ,,,,,,1,6 - 12 months
LA02/2020/0504/F,20-Jul-2020,Q2,20-Jul-2020,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed single storey replacement dwelling and detached garage,79 Longmore Road  Broughshane,"318,431","411,007",Approved,Approved,25-Aug-2020,Q2,,,5.2,, 
LA02/2020/0505/O,20-Jul-2020,Q2,20-Jul-2020,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Infill dwelling and garage with new access.,20m East of 15 Whappstown Road  Kells,"318,845","397,473",Approved,Approved,03-Sep-2020,Q2,,,6.4,, 
LA02/2020/0509/F,20-Jul-2020,Q2,20-Jul-2020,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,"  Proposed single storey rear extension to provide kitchen/dinning, internal alterations to provide WC and ensuite and removal of existing wash house in back yard.",37 Ballymoney Road Ballymena,"310,484","403,594",Approved,Approved,19-Oct-2020,Q3,,,12.8,, 
LA02/2020/0513/F,20-Jul-2020,Q2,20-Jul-2020,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,2no. proposed single storey extensions to the rear of the existing dwelling.,47 Farm Lodge Drive  Greenisland,"336,432","385,327",Approved,Approved,27-Oct-2020,Q3,,,14.0,, 
LA03/2020/0473/O,20-Jul-2020,Q2,20-Jul-2020,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Site for replacement dwelling and associated siteworks,67B Parkgate Road  Kells  BT42 3PF,"315,781","395,397",Approved,Approved,18-Sep-2020,Q2,,,8.6,, 
LA03/2020/0474/F,20-Jul-2020,Q2,20-Jul-2020,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Minor alterations and roof space conversion to form two additional bedrooms and shower room,45 Parklands  Antrim  BT41 4NH,"314,883","387,773",Approved,Approved,08-Sep-2020,Q2,,,7.0,, 
LA04/2020/1319/DCA,20-Jul-2020,Q2,20-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,Pitched roof to be removed from single storey section to allow new flat roof section of single storey build to rear to be demolished to allow connection to proposed extension.,6 Harberton Drive  Belfast.,"331,834","370,554",Approved,Approved,28-Oct-2020,Q3,,,14.2,, 
LA04/2020/1333/F,20-Jul-2020,Q2,20-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,2 storey rear extension.,37 Lucerne Parade  Stranmillis  Belfast.,"333,808","371,360",Approved,Approved,09-Sep-2020,Q2,,,7.2,, 
LA04/2020/1440/F,20-Jul-2020,Q2,20-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Loft conversion with rear dormer window roof extension to allow for additional bedroom,14 Prince Andrew Gardens  Belfast  BT12 5PU,"332,772","373,183",Approved,Approved,20-Oct-2020,Q3,,,13.0,, 
LA04/2020/1959/F,20-Jul-2020,Q2,20-Jul-2020,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Major,Other,Urban, , ,"Proposed new parkland (Section 2 Forthmeadow Community Greenway) - foot and cycle pathways, lighting columns, new entrances and street furniture.",Site to be developed includes vacant land bounded by the Forthriver Industrial Park in the east  Springfield Road to the South  and Paisley Park & West Circular Road & Crescent to the West. Area also includes links through the Forthriver Industrial Park to Woodvale Avenue  land at Springfield Dam (Springfield Road)  Paisley Park (West Circular Road) and the Junction of West circular Road & Ballygomartin Road.,"331,156","374,706",Pending, ,,,,,,1,6 - 12 months
LA05/2020/0554/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban housing developments, ,Proposed 3 storey apartment building containing 4 no two bedroom apartments with associated parking (Amended plans),1007 Upper Newtownards Road  Dundonald  BT16 1RN,"342,110","374,030",Approved,Approved,30-Mar-2021,Q4,,,35.0,, 
LA05/2020/0555/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Rural: Settlement, , ,Single storey w.c extension to rear of property for person with disabilities,21 Campbell Close  Lisburn  BT28 2TY,"322,089","362,775",Approved,Approved,28-Aug-2020,Q2,,,5.8,, 
LA05/2020/0556/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Urban, , ,Single storey shower room extension to rear of property with ramped access for person with disabilities,14 Ballyknockan Park  Lisburn  BT28 1SH,"324,876","363,941",Approved,Approved,28-Aug-2020,Q2,,,5.8,, 
LA05/2020/0557/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed single storey extension to rear of the existing double garage,6 Downshire Crescent  Hillsborough  BT26 6DD,"325,411","359,223",Approved,Approved,20-Oct-2020,Q3,,,13.0,, 
LA05/2020/0558/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Urban, , ,Single storey rear extension to upgrade property to wheelchair standard. The rear extension will include a shower room.,22 Birch Green  Dunmurry  BT17 9QR,"328,927","367,660",Approved,Approved,20-Nov-2020,Q3,,,17.6,, 
LA05/2020/0559/F,20-Jul-2020,Q2,20-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Urban, , ,Single storey rear extension to upgrade property to wheelchair standard. The rear extension will include a shower room,7 Curtis Walk  Lisburn  BT28 1HE,"326,003","363,726",Approved,Approved,28-Aug-2020,Q2,,,5.8,, 
LA05/2020/0560/F,20-Jul-2020,Q2,22-Jul-2020,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Change of Use,Rural: Countryside, , ,Proposed change of use from office/showroom to a gym facility,96 Carryduff Road  Temple  BT27 6YL,"335,707","360,790",Pending, ,,,,,,1,6 - 12 months
LA06/2020/0604/F,20-Jul-2020,Q2,29-Jul-2020,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single-storey extension to rear of dwelling (revised drawings recieved),43 Copper Green  Conlig  Newtownards,"351,030","378,517",Pending, ,,,,,,1,6 - 12 months
