ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA04/2025/0362/F,05-Mar-2025,Q4,05-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Mixed Use,Rural: Countryside, , ,Temporary relocation of 3 No. sectional buildings to provide childcare services and respite care for autistic children and office accommodation.,"58 Knightsbridge Park,  Malone Lower, Stranmillis,  Belfast,  BT9 5EH","333,616","370,613",Pending, ,,,,,5.8,1,< 6 months
LA04/2025/0365/A,05-Mar-2025,Q4,05-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,One replacement shop sign and one projecting sign,"Imperial House 4-10 Donegall Square East,  Belfast,  BT1 5HD","333,938","374,041",Pending, ,,,,,,1,< 6 months
LA04/2025/0366/LBC,05-Mar-2025,Q4,05-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Listed Building Consents,Local,Other,Urban, , ,"Works to listed building; projecting and fascia signage and facade uplighting, replacment of Queen's Arcade lighting","25-27 Donegall Place Belfast,  Belfast,  BT1 5AB","333,794","374,196",Pending, ,,,,,4.6,1,< 6 months
LA04/2025/0367/F,05-Mar-2025,Q4,05-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition of existing integral flat roof garage and erection of two storey extension to side and single storey extensions to front and rear.,"26 Lancedean Road  Belfast,  BT6 9QP","336,662","371,198",Pending, ,,,,,,1,< 6 months
LA04/2025/0371/LBC,05-Mar-2025,Q4,21-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Listed Building Consents,Local,Other,Urban, , ,Change of use from hot food deli (sui generis) to watch showroom and shop (Class A1) with external and internal alterations including replacement signage and changes to internal layout.,"Unit 9 of Imperial House 4-10 Donegall Square East,  Belfast,  BT1 5HD","333,938","374,042",Pending, ,,,,,,1,< 6 months
LA04/2025/0372/F,05-Mar-2025,Q4,05-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Roof alterations to existing dwelling and garage,"18  Harberton Drive, Belfast, BT9 6PF","331,820","370,445",Pending, ,,,,,7.2,1,< 6 months
LA04/2025/0379/F,05-Mar-2025,Q4,21-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Commercial,Urban, , ,Change of use from hot food deli (sui generis) to watch showroom and shop (Class A1) with external and internal alterations.,"Unit 9 of  Imperial House 4-10 Donegall Square East,  Belfast,  BT1 5HD","333,937","374,040",Pending, ,,,,,,1,< 6 months
LA04/2025/0392/DCA,05-Mar-2025,Q4,07-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Residential,Urban,Urban extensions and alterations, ,Roof alterations to existing dwelling and garage,"18 Harberton Drive,  Belfast,  BT9 6PF","331,820","370,445",Pending, ,,,,,6.8,1,< 6 months
LA05/2025/0160/O,05-Mar-2025,Q4,05-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,"Proposed site for 3 no. dwellings within the development limits of Aghnatrisk  at lands between 47 & 49 Aghnatrisk , Hillsborough BT26 6JN","47  Aghnatrisk Road,  Hillsborough,  BT26 6JN","322,230","360,170",Pending, ,,,,,,1,< 6 months
LA05/2025/0165/A,05-Mar-2025,Q4,10-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Consent to Display,Local,Other,Urban, , ,1 Hoarding,"1a Mercer Street Lisburn,  Lisburn,  BT27 5AJ","327,384","364,076",Pending, ,,,,,,1,< 6 months
LA06/2025/0173/F,05-Mar-2025,Q4,05-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey rear extension,"2 Gransha Road, Kircubbin, BT22 1AH","360,299","359,574",Pending, ,,,,,4.6,1,< 6 months
LA06/2025/0176/F,05-Mar-2025,Q4,05-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey garden shed/store to front (retrospective),"251 Bangor Road, Whitespots, Conlig, BT23 7PH","349,902","376,778",Pending, ,,,,,,1,< 6 months
LA06/2025/0177/F,05-Mar-2025,Q4,07-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"2-storey side extension, Juliet balcony and raised decking to rear.",23 Glencraig Park  Holywood  BT18 0BZ,"343,403","381,163",Pending, ,,,,,4.6,1,< 6 months
LA07/2025/0329/O,05-Mar-2025,Q4,09-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Urban,New single urban dwellings, ,Proposed detached dwelling,"45M NE of 20 Ballydugan Road, Downpatrick, BT30 6TE","348,146","343,583",Pending, ,,,,,,1,< 6 months
LA07/2025/0330/O,05-Mar-2025,Q4,09-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,2 new dwellings and garages on infill site under Policy CTY8 of PPS21,"Lands between 14 & 18 Drumsnade Road, Drumaness BT24 8NG","338,958","347,787",Pending, ,,,,,,1,< 6 months
LA07/2025/0331/O,05-Mar-2025,Q4,09-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Urban,New single urban dwellings, ,Proposed Detached Dwelling,Adjacent to 20 Ballydugan Road Downpatrick,"348,134","343,567",Pending, ,,,,,,1,< 6 months
LA07/2025/0335/F,05-Mar-2025,Q4,09-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"4 no proposed shepherds huts, landscaping, parking for tourism use","Immediately North West of no 9 Ballyloughlin Road, Dundrum","339,413","335,713",Pending, ,,,,,,1,< 6 months
LA07/2025/0344/F,05-Mar-2025,Q4,10-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Agricultural,Rural: Countryside, , ,Containment shed and handling bay for horses (retrospective).,Lands opposite no. 27 Annacloy Road  Dunnanelly  Downpatrick  BT30 9AE,"346,150","347,762",Pending, ,,,,,,1,< 6 months
LA08/2025/0268/F,05-Mar-2025,Q4,11-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Erection of dwelling and garage (in substitution of outline application ref: LA08/2022/0903/O),"Lands adjacent to and 45 metres south-east of 17a Ballylisk Lane, Portadown, BT62 3RN","302,280","348,363",Pending, ,,,,,,1,< 6 months
LA08/2025/0269/F,05-Mar-2025,Q4,11-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Commercial,Urban, , ,Erection of single storey loading bay extension to SW elevation of existing car showroom and workshop,"David Prentice (cars) Ltd   40 Seagoe Industrial Area,    Craigavon,    BT63 5QD","302,112","356,554",Pending, ,,,,,9.2,1,< 6 months
LA08/2025/0287/F,05-Mar-2025,Q4,26-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Alterations to dwelling and roofspace conversion,"15 Laurel Heights, Laurelvale, Tandragee, Craigavon, BT62 2NR","300,706","347,864",Pending, ,,,,,6.6,1,< 6 months
LA09/2025/0241/O,05-Mar-2025,Q4,05-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Urban,New single urban dwellings, ,Dwelling and garage under CTY10,"Lands Due West of 26 Eglish Road,  Dungannon","279,213","360,843",Pending, ,,,,,,1,< 6 months
LA09/2025/0242/F,05-Mar-2025,Q4,06-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Urban, , ,"New vehicular access to existing car park with associated walling, pillars and gate.",14 Hospital Road  Magherafelt,"289,452","390,943",Pending, ,,,,,,1,< 6 months
LA10/2025/0230/F,05-Mar-2025,Q4,07-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Installation of 2no. glamping pods, ancillary site works, parking and access.","Land to the west of 43g Cashty Road, Omagh, BT78 5RL","239,197","379,611",Pending, ,,,,,,1,< 6 months
LA10/2025/0231/F,05-Mar-2025,Q4,10-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,"Relocation of vehicle access, new pedestrian entrances and walkway around existing playing field","51 Drumgoon Road , Maguiresbridge, Enniskillen, BT94 4PB","234,044","338,180",Pending, ,,,,,5.2,1,< 6 months
LA10/2025/0232/O,05-Mar-2025,Q4,06-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,Rural other (countryside), ,Outline Permission for 3no. Self-Catering Units,"Adjacent to 138 Currin Road, Enniskillen, Co Fermanagh, BT74 4JU","227,078","348,175",Pending, ,,,,,,1,< 6 months
LA10/2025/0234/F,05-Mar-2025,Q4,12-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 3no. new dwellings & 2no. semi-detached in place of 1no. dwelling approved under LA10/2024/0332/F,"Site to the rear of 43 Drumgoon Road, Maguiresbridge","234,195","338,300",Pending, ,,,,,,1,< 6 months
LA11/2025/0158/F,05-Mar-2025,Q4,11-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Change of Use from house in single family occupation to house in multiple occupation,"34 Chamberlain Street, Londonderry, BT48 6LR","243,302","416,823",Pending, ,,,,,,1,< 6 months
LA01/2025/0194/F,06-Mar-2025,Q4,07-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Change of Use,Rural: Settlement, , ,Internal alterations and loft conversion/ roof extension to main roof with lifted ridge and new gable ends and the creation of a self-contained unit to be used as a holiday let. The proposal is to extend the roof to facilitate a loft conversion that will give panoramic views of the sea. It is  also proposed to add solar PV Panels to the southern roof elevation.,"23 Main Street, Castlerock","277,269","436,145",Pending, ,,,,,7.0,1,< 6 months
LA01/2025/0199/F,06-Mar-2025,Q4,07-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition Of Single Storey Side Extension And Replacement Of New Kitchen Extension To The Rear And New Extension To The Side To Provide Kitchen And Living Space,"51 Burnside Road, Portstewart","281,929","437,117",Pending, ,,,,,,1,< 6 months
LA01/2025/0218/F,06-Mar-2025,Q4,13-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed erection of 1.8 m high timber close boarded fence along the western boundary of property.,"7 Cappagh Grove, Portstewart","282,568","436,665",Pending, ,,,,,9.2,1,< 6 months
LA01/2025/0242/F,06-Mar-2025,Q4,20-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Mixed Use,Urban, , ,"Erection of manufacturing facility/workshop including storage, distribution, offices, parking and landscaping to support expansion of existing business of McAuley Engineering Ltd on Invest NI portfolio lands and all associated works. (Drainage Assessment submitted)","Lands directly adjacent to 10 & 10a Riada Avenue, Ballymoney","296,309","425,337",Pending, ,,,,,,1,< 6 months
LA02/2025/0183/F,06-Mar-2025,Q4,07-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Major,Civic,Rural: Countryside, , ,"Proposed sports and community hub comprising multipurpose pavilion, 4G playing field, play park, 2no. spectator terraces, car parking, landscaping, floodlighting, new access onto and upgrading of Lovers Lane, fencing and ancillary site works","Lands at Lovers Lane, adjacent and south of 49 Gortgole Road, Portglenone","297,500","404,807",Pending, ,,,,,,1,< 6 months
LA02/2025/0184/F,06-Mar-2025,Q4,07-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Civic,Rural: Countryside, , ,"Proposed New Access at 118 Ballynafie Road, Portglenone, Ballymena",118 Ballynafie Road   Portglenone   Ballymena   BT44 8BW,"298,906","402,556",Pending, ,,,,,7.8,1,< 6 months
LA02/2025/0185/F,06-Mar-2025,Q4,10-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Rear extension,3 Riverside   Broughshane  Ballymena  BT42 4RZ,"314,928","406,556",Pending, ,,,,,7.6,1,< 6 months
LA02/2025/0186/A,06-Mar-2025,Q4,10-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Consent to Display,Local,Other,Urban, , ,3 Shop signs,"Smyths Wallpaper & Paints 7-11 Queen Street,  Ballymena,  BT42 2BB","310,600","402,861",Pending, ,,,,,3.0,1,< 6 months
LA02/2025/0188/F,06-Mar-2025,Q4,12-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Replacement dormers to front of dwelling, new windows and cladding to ground floor levl + new double garage with first floor games room.","160 Lower Ballyboley Road,  Ballyclare,  BT39 9UL","333,192","397,182",Pending, ,,,,,4.6,1,< 6 months
LA03/2025/0157/F,06-Mar-2025,Q4,13-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Mixed Use,Urban, , ,"Proposed mixed-use development including a ground floor retail unit and first floor apartment with balcony, and all associated site works.","Lands immediately south of 9 Ballyeaston Road, and approx 6m east of 12 Rashee Road, Ballyclare, BT39 9BW","328,700","391,397",Pending, ,,,,,,1,< 6 months
LA04/2025/0363/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition of existing ground floor rear extension and part demolition of rear first floor external wall. Provision of first floor extension to rear.,"56 Ardenvohr Street,  Belfast,  BT6 8NB","335,607","373,188",Pending, ,,,,,,1,< 6 months
LA04/2025/0370/F,06-Mar-2025,Q4,14-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Industrial,Urban, , ,"(Amended application form) Lean-to extension to Rear, Perimeter Fence Removal & Concrete Yard Area Extension","Unit 9 Somerton Industrial Park 61-119 Dargan Crescent,  Belfast,  BT3 9JB","335,063","377,212",Pending, ,,,,,,1,< 6 months
LA04/2025/0373/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey rear extension,"3 Ladybrook Drive,  Belfast,  BT11 9EZ","329,634","370,616",Pending, ,,,,,,1,< 6 months
LA04/2025/0374/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey side extension and demolition of existing garage,"56 Rushfield Avenue,  Belfast,  BT7 3FQ","334,523","371,739",Pending, ,,,,,,1,< 6 months
LA04/2025/0382/F,06-Mar-2025,Q4,08-Apr-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,"Change of use of ground floor retail space (Use Class A1) to medical aesthetics clinic (Use Class D1(a)), to be operated in conjunction with adjacent clinic at No. 665 Lisburn Road, Belfast.","667 Lisburn Road,  Malone Lower,  Belfast,  BT9 7GT","332,025","371,350",Pending, ,,,,,,1,< 6 months
LA04/2025/0391/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,Change of Use from office to single residential flat,"Unit 75, 20 Wellwood Street,  Belfast,  BT12 5GE","333,488","373,416",Pending, ,,,,,10.6,1,< 6 months
LA04/2025/0414/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,Change of use from office (Use Class B1(a)) to consulate building (sui generis). No external or internal works proposed. (Retrospective),"Clarence House, 4-10 May Street,  Belfast,  BT1 4NJ","333,972","373,973",Pending, ,,,,,5.4,1,< 6 months
LA04/2025/0419/F,06-Mar-2025,Q4,06-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear and side extension.,"17 Beechmount Link, Ballymagarry, Belfast, BT12 7NQ","331,635","373,790",Pending, ,,,,,9.0,1,< 6 months
LA05/2025/0161/F,06-Mar-2025,Q4,06-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,STRANGFORD,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Relocation of wind turbine (retrospective),"160m south of 50 Monlough Road, Ballyknockan, Ballygowan, BT23 6PN","340,171","363,356",Pending, ,,,,,,1,< 6 months
LA05/2025/0162/F,06-Mar-2025,Q4,07-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single storey extension to rear and side of dwelling to provide disabled bedroom and bathroom accommodation,"33 Titterington Gardens,  Lisburn,  BT27 5LJ","332,300","364,859",Pending, ,,,,,10.6,1,< 6 months
LA05/2025/0164/F,06-Mar-2025,Q4,07-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Urban, , ,Front elevation extension to detached garage with access link into house bedroom for disability shower room accommodation,"113 Ballymacash Road Lisburn,  Lisburn,  BT28 3ET","324,604","365,797",Pending, ,,,,,,1,< 6 months
LA06/2025/0178/F,06-Mar-2025,Q4,27-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Other,Urban, , ,Change of use from hot food bar to office (retrospective) and alterations to front facade,"15 Hamilton Road, Bangor, BT20 4LF","350,668","381,700",Pending, ,,,,,5.8,1,< 6 months
LA06/2025/0179/F,06-Mar-2025,Q4,06-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Commercial,Urban, , ,Retractable awning to front,"16 Rathmore Road, Bangor, BT19 1DL","348,233","381,349",Pending, ,,,,,5.8,1,< 6 months
LA06/2025/0180/F,06-Mar-2025,Q4,11-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Domestic storage shed (Retrospective),53 Drumreagh Road  Ballygowan  BT23 6LD,"345,537","360,903",Pending, ,,,,,,1,< 6 months
LA06/2025/0181/RM,06-Mar-2025,Q4,13-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New dwelling with associated access and landscaping,"Lands approx 20m North of 1 Sketrick Island, Killinchy, BT23 6QH","352,586","362,543",Pending, ,,,,,,1,< 6 months
LA07/2025/0334/F,06-Mar-2025,Q4,18-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,SINGLE STOREY REAR EXTENSION TO PROVIDE KITCHEN/DINING AND BEDROOM WITH  LEVEL ACCESS RAMP TO FRONT AS PER HOUSING EXECUTIVE REQUIREMENTS,"4 St. Marys Villas Newry,  Newry,  BT34 2QF","310,177","324,648",Pending, ,,,,,,1,< 6 months
LA07/2025/0341/F,06-Mar-2025,Q4,10-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Retention of existing Veranda to front of property,"2 Net Walk Killyleagh,  Downpatrick,  BT30 9QX","353,002","352,435",Pending, ,,,,,,1,< 6 months
LA08/2025/0270/F,06-Mar-2025,Q4,11-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Retrospective planning approval for retention of a replacement dwelling,"10b Bleary Road Portadown,  Craigavon,  BT63 5NE","303,957","352,944",Pending, ,,,,,,1,< 6 months
LA08/2025/0271/F,06-Mar-2025,Q4,10-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Commercial,Rural: Settlement, , ,Proposed loading bay extension to existing storage building,"Derrys Ltd 85 Teagy Road,    Portadown ,  Craigavon,  BT62 1LX   (including lands immediately north of Nos. 55A-59A Teagy Road and 1-2 Meadow Rise)","292,082","357,639",Pending, ,,,,,,1,< 6 months
LA08/2025/0272/O,06-Mar-2025,Q4,11-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Outline,Local,Residential,Urban,New single urban dwellings, ,Site for dwelling and associated site works (Renewal of planning permission LA08/2021/0566/O).,"Site between 81 and 85 Larkfield Meadows, Craigavon BT65 5JD.","306,329","355,577",Pending, ,,,,,,1,< 6 months
LA08/2025/0273/F,06-Mar-2025,Q4,10-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of 1no infill dwelling to include the demolition of existing shed and all associated site works,"Lands 7.52m South of 4C Rock Lane Aghagallon, Craigavon, BT67 0AX","312,288","364,103",Pending, ,,,,,,1,< 6 months
LA09/2025/0245/O,06-Mar-2025,Q4,07-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and Garage,"To The rear of 40 Mullaghmoyle Road, Coalisland","283,936","368,389",Withdrawn,Withdrawn,,,11-Mar-2025,Q4,0.4,, 
LA09/2025/0246/F,06-Mar-2025,Q4,12-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Commercial,Rural: Settlement, , ,Works to Forecourt at Existing Station Magherafelt Road Castledawson. Installation of new underground fuel tank and re-piping of existing forecourt pumps.,1 Magherafelt Road  Castledawson,"292,491","393,169",Pending, ,,,,,,1,< 6 months
LA09/2025/0247/RM,06-Mar-2025,Q4,06-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and Garage LA09/2018/0762/O,45M West of 151 Mullanahoe Road Ardboe,"294,209","375,551",Pending, ,,,,,,1,< 6 months
LA10/2025/0236/RM,06-Mar-2025,Q4,07-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and detached garage (outline approval LA10/2023/2115/O),"Approx. 95m North East of 10 Gardiners Cross Road,  Killashanbally,  Maguiresbridge,  BT94 4AG","234,886","339,223",Pending, ,,,,,6.6,1,< 6 months
LA10/2025/0238/F,06-Mar-2025,Q4,21-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural other (settlement), ,"Proposed change of use of an existing three storey dwelling to two dwellings, with two storey rear extension and  single storey front porch.","31-33 Main Street, Sixmilecross,  BT79 9NH","257,024","368,020",Pending, ,,,,,,1,< 6 months
LA10/2025/0239/O,06-Mar-2025,Q4,11-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New dwelling and garage,"Land immediatly west of 30 Bernisk Road Sixmilecross,  Omagh,  BT79 9ED.","259,366","368,200",Pending, ,,,,,,1,< 6 months
LA10/2025/0241/F,06-Mar-2025,Q4,10-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Commercial,Rural: Settlement, , ,Proposed single storey ground floor extension to existing coffee shop. TCR01,"Jacks Restaurant, Unit 2 ,  97a Main street, Fintona, BT78 2AQ","244,105","361,230",Pending, ,,,,,7.0,1,< 6 months
LA10/2025/0242/O,06-Mar-2025,Q4,07-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Residential Development,"Land adjacent to and west of Shanmullagh Drive, Tummery Road, Dromore, Co. Tyrone","234,965","362,644",Pending, ,,,,,,1,< 6 months
LA10/2025/0243/O,06-Mar-2025,Q4,11-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of Dwelling and Domestic Garage,"Immediately south of 4 Holywell Road, Cavancarragh, Belcoo, Fermanagh, BT93 5DT","207,749","339,630",Pending, ,,,,,,1,< 6 months
LA11/2025/0159/F,06-Mar-2025,Q4,14-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Civic,Urban, , ,Demolition of existing buildings. Erection of 1 No. Modular building to facilitate Offices and Welfare Facilites. Internal alterations to existing garage to include a Sluice facility with associated parking and site works.,"Strabane Ambulance Station, 45 Derry Road, Strabane, BT82 8DY","234,941","398,629",Pending, ,,,,,,1,< 6 months
LA01/2025/0191/F,07-Mar-2025,Q4,07-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Farm Dwelling (Renewal of LA01/2016/1468 Appeal Ref 2019/A0124),"Adjacent to 149a Craigmore Road, Coleraine","278,334","422,594",Pending, ,,,,,9.2,1,< 6 months
LA01/2025/0210/RM,07-Mar-2025,Q4,11-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Dwelling and Domestic Garage,"Site 5m to the Rear of 26 Munalohug Road, Dungiven","263,804","410,846",Pending, ,,,,,6.6,1,< 6 months
